full_name,state,population,unemp,health_ins,poverty,snap,price_bbn,wired_bbn,provide_bbn,all25_bbn,downave_bbn,access_bbn,slowfrac_bbn,density,minority_percentage,no_internet,median_income
"Grand Forks County, North Dakota",North Dakota,69451,2.1,6.7,17.2,8.8,49.95,3.557867018,9.600691244,6.554674128,75.49939072,96.82837393,0.125921659,18.92762217,0.14044434205411005,20.4,56622
"Ward County, North Dakota",North Dakota,67641,2.5,6.4,9.1,5.3,45.95,4.187593225,8.214441977,6.179157413,66.79496586,96.14987239,0.208392721,13.24099277,0.1430641179166482,14.4,71415
"Allen County, Ohio",Ohio,102351,4,6.7,14.8,13.9,39.95,4.756244877,15.24580871,8.194331076,43.73947504,96.43334052,0.359402908,99.41870485,0.17691082646969747,21.6,60429
"Ashtabula County, Ohio",Ohio,97241,4.8,9.2,20.3,18.8,35,6.195362132,11.19536213,7.254201783,53.14739162,92.96824558,0.250393994,53.96951051,NA,25.1,44580
"Athens County, Ohio",Ohio,65327,5.3,6.3,30.6,19.5,40,4.206779661,11.76739079,4.805204106,37.39397295,84.84510225,0.456958701,50.54941896,0.08480413917675689,25.9,41851
"Belmont County, Ohio",Ohio,67006,5.6,6,13.6,12.8,55,4.53966537,12.63605074,5.478948625,62.2748985,87.92499614,0.418133543,49.68223263,0.06959078291496279,28.5,49780
"Butler County, Ohio",Ohio,383134,3.8,5.8,13,10.8,35,5.947486,13.18231977,6.742085299,88.59072215,99.91139777,0.259622563,313.0169285,0.1645586139575188,15.3,68584
"Clark County, Ohio",Ohio,134083,4.3,6.8,15.8,18.2,35,4.681886566,12.67714678,5.670267152,55.90272351,99.43595811,0.352818311,131.5326244,0.13263426385149502,20.3,50128
"Clermont County, Ohio",Ohio,206428,3.7,5.7,9.5,8.9,39.99,3.852625804,9.870612843,4.982012961,102.0594706,99.26456916,0.229143705,173.5467612,0.04950394326351082,15.8,67744
"Columbiana County, Ohio",Ohio,101883,4.8,7.2,14.6,15.3,55,4.493628153,12.29381571,5.687981837,87.48853255,89.44477568,0.260214205,75.49120655,NA,24.2,53542
"Cuyahoga County, Ohio",Ohio,1235072,4.2,6,18.1,17.9,35,6.354484333,12.38205707,8.121725558,73.31267123,100,1,1058.845542,0.37967503109130485,22.5,52423
"Delaware County, Ohio",Ohio,209177,3.1,3.9,4.6,3.6,35,6.51993928,14.07055789,9.089350119,89.4392244,99.91676749,0.191956949,171.6427445,0.1452980012142826,7.5,107854
"Erie County, Ohio",Ohio,74266,4.9,5,12,12.5,39.99,4.825300904,13.02851721,6.052577036,42.66670866,97.75172302,0.288680517,115.3782918,0.14099318665338112,20.6,60653
"Fairfield County, Ohio",Ohio,157574,3.7,5.1,9.4,12.7,35,6.500468301,14.8482783,8.213112432,57.42431947,95.7693676,0.228601787,117.0455016,0.14308198052978283,16.2,71469
"Franklin County, Ohio",Ohio,1316756,3.5,8.1,16.3,13,35,6.333044209,13.0848525,9.139246642,75.65533144,100,1,924.8617766,0.34769008077426644,14.5,64713
"Geauga County, Ohio",Ohio,93649,3.5,8.8,6.1,4.6,40,6.348589328,12.91085271,7.280827474,48.97048303,90.88009284,0.413827294,90.62809664,NA,18.7,77391
"Greene County, Ohio",Ohio,168937,3.7,4.5,12.2,9.2,35,6.065506832,13.18294343,7.18485702,67.07702073,97.41175242,0.28705226,154.7781165,0.1435268768830984,15.1,67394
"Hamilton County, Ohio",Ohio,817473,3.8,6.2,16.2,13.2,35,3.279643618,9.309774132,4.975911052,88.16787938,99.99725595,1,772.3432857,0.3265636907885643,18.6,60198
"Hancock County, Ohio",Ohio,75783,3.2,4.8,11.6,9.2,35,10.68308781,21.40911691,12.65248172,49.81064319,97.10806424,0.150155349,55.00347628,0.07834210838842481,16.9,60944
"Jefferson County, Ohio",Ohio,65325,5.9,5.9,18.1,17.8,55,4.401376542,11.84782779,3.895285578,60.26169936,92.32229591,0.520201308,63.27687522,0.09109835438193647,25.9,47445
"Lake County, Ohio",Ohio,230149,3.7,5.1,8.3,8,35,7.169996382,13.05911098,8.333645744,76.82662235,100,0.191299875,387.4186669,0.09153200752555957,15.2,64076
"Licking County, Ohio",Ohio,176862,3.7,6.4,11.4,11.2,35,4.568303098,10.60760538,6.287711216,55.3545072,96.22404964,0.335731826,97.47807618,0.09334961721568225,16.7,66013
"Lorain County, Ohio",Ohio,309833,4.3,5.1,13.7,12.9,35,5.809712573,11.91171817,6.426865233,58.67827117,90.96309003,0.535975341,241.0812951,0.14649181978678838,20.6,58686
"Lucas County, Ohio",Ohio,428348,4.7,6.2,19.1,18.9,35,6.221069433,12.64047775,8.174666188,50.83920189,99.23583972,0.999769036,489.9833862,0.2784324894711776,21.2,49448
"Mahoning County, Ohio",Ohio,228683,5.7,5.4,17.6,19.2,55,4.299784598,9.581078718,5.388709505,58.09052012,99.35709441,0.757316215,216.7995986,0.203609363179598,22.5,47170
"Marion County, Ohio",Ohio,65093,4.1,6,16,17.5,69.99,4.516879085,17.06621795,7.658135092,46.02690475,99.91972361,0.182312032,62.4866796,0.10749235708908789,23.1,50608
"Medina County, Ohio",Ohio,179746,3.4,4.2,6.4,5.7,35,6.081188339,12.07744775,5.810433908,49.3847201,98.29791462,0.207807313,162.4115331,0.04973685088958868,12.9,76468
"Miami County, Ohio",Ohio,106987,3.7,5.4,9.4,8.9,55,5.379069385,14.98424655,5.484544558,54.42664029,96.5054875,0.191918777,99.53878287,0.06574630562591721,18.1,62451
"Montgomery County, Ohio",Ohio,531687,4.2,7,17.4,15.1,35,5.924620178,13.01848819,6.502354825,58.40686803,99.82064112,1,445.1215694,0.28399227364972246,18.9,54537
"Muskingum County, Ohio",Ohio,86215,4.9,6.2,16.3,20.2,55,4.856986514,10.93268846,4.76080868,72.4103202,89.6359646,0.345206995,50.01043464,NA,23.1,51844
"Portage County, Ohio",Ohio,162466,4.2,5.8,13.1,11.1,35,4.98619131,10.37607149,6.338333131,54.82014866,95.64497968,0.473610894,128.8401928,0.09374884591237553,20,56679
"Richland County, Ohio",Ohio,121154,4.5,7.9,14.3,15.2,35,4.073381435,11.75767625,5.505168732,44.0702916,92.84003624,0.540290226,94.59562525,0.13298776763458076,25.8,51783
"Ross County, Ohio",Ohio,76666,4.2,6.5,17.9,21.6,69.99,3.955843853,10.86464139,3.907812541,42.38839239,92.05898287,0.250343451,43.16614992,NA,24.7,55717
"Scioto County, Ohio",Ohio,75314,6.3,6.3,23.6,28.3,28.99,3.497042803,8.812177997,3.861804813,45.55354679,82.53582451,0.471626889,48.32494083,NA,28.1,45571
"Stark County, Ohio",Ohio,370606,4.5,5.6,13.9,13.6,35,6.129759279,13.09347608,7.617958485,43.95301175,98.43432108,0.895718887,250.6435257,0.12658726518189123,18.3,55499
"Summit County, Ohio",Ohio,541013,4.3,5.9,13.1,14.1,35,5.632113308,10.66644345,6.940804617,62.69127113,99.98305724,0.924529683,506.7518997,0.2230168221466028,19.5,57364
"Trumbull County, Ohio",Ohio,197974,6.1,7.3,17.5,13.3,35,4.825934061,9.825934061,5.113044937,68.27029182,98.30713381,0.639549227,126.0650673,0.11550506632184021,25.6,47087
"Tuscarawas County, Ohio",Ohio,91987,4.3,8.7,13.2,13.5,69.99,3.298635525,11.10990508,4.147433644,43.56568608,83.71180128,0.517160309,62.95821055,NA,26.4,53616
"Warren County, Ohio",Ohio,234602,3.5,4.2,4.6,4.5,39.99,6.384909806,13.17970929,6.520091738,83.07302599,98.59456559,0.16415636,218.0111163,0.13480703489313817,9.5,90837
"Wayne County, Ohio",Ohio,115710,3.2,12.9,12.4,10.7,35,6.624084106,14.0746958,6.713747057,36.84079965,88.80943639,0.528806415,80.86307207,0.06033186414311642,21.9,57458
"Wood County, Ohio",Ohio,130817,3.7,4.4,13.3,7.4,35,6.22385141,14.42165799,8.468894671,51.57214297,100,0.454607133,81.28457967,0.08177836213947731,15.9,63791
"Canadian County, Oklahoma",Oklahoma,148306,2.9,10.1,8.4,6.7,35,6.214754791,18.29739563,10.25633125,116.4119645,98.74987647,0.023618086,58.86855908,0.18326972610683312,14.9,73635
"Cleveland County, Oklahoma",Oklahoma,284014,2.8,9.8,12.5,9,25,7.257473065,18.07108066,8.688065066,85.51809877,95.02295291,0.202310629,198.2719805,0.22079897469843035,13.6,64290
"Comanche County, Oklahoma",Oklahoma,120749,3.7,13.1,15.4,15,25,8.561512291,19.74061141,8.218440226,70.54160155,88.4988945,0.236421934,44.25467632,0.37265733049549066,19.2,51300
"Creek County, Oklahoma",Oklahoma,71522,3.7,12.6,15.5,13.2,25,5.903530963,16.5317756,7.409150146,82.35711252,74.31579351,0.485595572,28.91594453,0.21147339280221467,24.6,54969
"Muskogee County, Oklahoma",Oklahoma,67997,3.9,17.7,21.1,20,25,5.044522536,15.81396486,5.968525592,63.34522582,75.46241406,0.263789152,32.91482009,0.42498933776490144,34.2,42450
"Oklahoma County, Oklahoma",Oklahoma,797434,3.1,14.4,16.7,13.3,25,5.265312171,15.34511742,7.639377834,107.6128908,98.44409734,0.846271532,425.9895277,0.3088932751801403,20.2,56235
"Payne County, Oklahoma",Oklahoma,81784,2.9,12.1,26.4,8.8,25,6.253019416,15.60649493,7.514409112,80.06350176,100,0.174552821,45.96384754,0.20744888975838793,20,41272
"Pottawatomie County, Oklahoma",Oklahoma,72592,3.6,14.3,16.3,17,25,5.966374702,16.58462038,5.43526707,37.2852177,86.01351218,0.417650461,35.2930702,0.238910623760194,28.8,53511
"Rogers County, Oklahoma",Oklahoma,92459,3.1,10.9,9.5,9,25,7.904401781,20.6061071,9.601314289,43.60774032,98.11206756,0.619059903,51.89825915,0.2541667117316865,21.3,66132
"Tulsa County, Oklahoma",Oklahoma,651552,3.2,14,15.1,12.1,25,6.519181181,17.49246744,8.954867902,101.1957843,99.10920902,0.69660454,435.1573978,0.29763088748096855,17.9,57483
"Wagoner County, Oklahoma",Oklahoma,81289,3.1,11.4,10.6,11.4,25,6.793959078,18.82012342,8.478493017,58.67916674,93.96307892,0.048613186,53.52482117,0.2574272041727663,14.6,64319
"Benton County, Oregon",Oregon,93053,2.9,5.6,19.4,11.6,65,4.846245192,12.61536774,6.986459974,51.6129193,99.78160415,0.188773008,51.34062774,0.16893598271952548,10.4,70835
"Clackamas County, Oregon",Oregon,418187,3.4,5.6,8.5,10.7,40,6.064376058,12.37483575,7.038333631,87.12435957,96.84725219,0.474987698,83.75337597,0.13671156683493269,12.1,80294
"Deschutes County, Oregon",Oregon,197692,3.9,8.6,10.8,13.6,63.99,3.74427862,13.906378,7.636557956,69.72087337,100,0.148000717,23.11291108,0.07860712623677235,14.2,71643
"Douglas County, Oregon",Oregon,110980,4.9,6.5,16.2,21.2,49.99,5.002606306,13.07005864,6.878532914,50.57671917,94.03608223,0.44008801,8.305534845,0.07450892052622093,20.2,48585
"Jackson County, Oregon",Oregon,220944,4.4,7.8,16.3,19.2,49.99,3.401179721,11.99888997,6.361432589,48.11637024,97.46686578,0.431270066,29.72381076,0.08578644362372367,16.4,56450
"Josephine County, Oregon",Oregon,87487,5,8.1,18.6,22.4,65,3.055923002,13.85839082,6.163312235,47.14692696,81.1637508,0.194960055,20.14121644,0.07286796895538761,20.6,47573
"Klamath County, Oregon",Oregon,68238,6.2,8.5,20.3,25.1,20,3.522550832,11.71846888,5.802849661,43.20690311,87.16615835,0.131746765,4.308182939,0.1340895102435593,22.4,56348
"Lane County, Oregon",Oregon,382067,4.1,7.6,18.5,20.1,49.99,4.477222676,12.84551169,7.278843593,51.98691416,94.1204605,0.413958217,31.25707027,0.14117157461911134,16.4,57325
"Linn County, Oregon",Oregon,129749,4.3,7.1,14.4,20.2,65,3.513777857,11.34215483,5.720853912,52.96793926,98.35177386,0.292071165,20.74232448,0.11247100170328861,19,61488
"Marion County, Oregon",Oregon,347818,3.9,8.5,15.2,19.3,49.95,6.607642606,15.46275363,8.468260766,82.26401423,99.23330541,0.289485119,109.743371,0.1992306321121966,16.2,64306
"Multnomah County, Oregon",Oregon,812855,3.3,7.1,15.1,17.1,40,3.89007802,10.77413314,5.751925087,77.44971625,98.51558411,0.945916204,715.2753775,0.22722625806570662,13.6,72900
"Polk County, Oregon",Oregon,86085,4.1,6.3,14.1,16.8,54.65,4.098009438,13.10743342,6.522468406,81.8847322,99.23618268,0.049953897,42.43236446,0.1296741592611953,14.9,72914
"Umatilla County, Oregon",Oregon,77950,4.8,7.7,18.1,23.2,48,4.797610275,13.68078219,5.637935572,38.00874645,87.56484893,0.217404464,9.233697886,0.16079538165490703,22.2,60425
"Washington County, Oregon",Oregon,601592,3.1,6.8,9.6,10.3,40,4.847776381,12.3443226,6.744440721,96.04611836,97.73018127,0.342336054,310.1644586,0.25278095453396987,10.6,85734
"Yamhill County, Oregon",Oregon,107100,3.4,6.4,13.7,17,40,5.338877046,14.68727627,6.515132928,66.80555484,91.5955838,0.352260387,55.99273285,0.13991596638655457,17.5,72904
"Adams County, Pennsylvania",Pennsylvania,103009,3.3,5.8,8.8,7.6,65,3.564272129,9.086854819,5.231696653,72.38483003,93.51279977,0.347801849,75.93345667,0.06873185838130647,20.4,67715
"Allegheny County, Pennsylvania",Pennsylvania,1216045,4.1,4.3,12.1,12.4,39.99,5.32177638,11.33292742,4.813390228,104.3999076,99.37107601,1,648.1038604,0.20585504648265485,18,64871
"Armstrong County, Pennsylvania",Pennsylvania,64735,5.1,5,11.7,15.6,55,5.404935846,12.29985471,6.585875949,36.9333096,95.32447255,0.439662758,39.20909708,NA,25.6,57636
"Beaver County, Pennsylvania",Pennsylvania,163929,4.5,4.4,10.9,13.7,39.99,5.248980023,11.29982959,5.007226907,81.75161206,98.52103391,0.398076971,148.2328331,0.09803634500301961,21.1,60672
"Berks County, Pennsylvania",Pennsylvania,421164,4.3,6.7,12.8,13.5,39.99,5.655592502,11.21376354,5.346451322,90.06830009,98.15363516,0.755481663,187.8468263,0.19633919328337657,18.6,67708
"Blair County, Pennsylvania",Pennsylvania,121829,4.5,5.3,14.6,16.4,39.99,4.560971845,11.24841782,5.25686898,46.94273887,86.71775438,0.332196221,90.93865631,NA,24.5,51004
"Bucks County, Pennsylvania",Pennsylvania,628270,3.8,4.3,6.1,5.7,39.99,4.463835496,10.60414331,4.459292463,126.9077562,98.75756382,0.488411998,400.1185087,0.13331051936269434,12.1,93767
"Butler County, Pennsylvania",Pennsylvania,187853,3.9,3.5,8.3,8.4,48.79,4.975084011,11.36281283,5.924345596,94.24050689,96.29872657,0.522771489,91.3441609,0.04064348187146327,16.4,72262
"Cambria County, Pennsylvania",Pennsylvania,130192,5.3,4.6,15.4,17.6,39.99,4.368495035,10.77708538,4.824682598,68.18467831,94.1851721,0.715604399,75.46916128,0.06443560280201543,25.3,49076
"Carbon County, Pennsylvania",Pennsylvania,64182,5.4,5.2,12.5,11.9,39.99,4.96955063,9.96955063,4.191846279,60.46532466,98.85927545,0.208909448,64.70895899,0.06448848586831202,22,61111
"Centre County, Pennsylvania",Pennsylvania,162385,3.3,5.5,18.4,6.8,76.95,5.051875587,12.27044612,6.471572517,68.88862503,95.07747729,0.482738592,56.1632729,0.12277611848385006,17.9,60706
"Chester County, Pennsylvania",Pennsylvania,524989,3.2,5.9,6.8,4.6,39.99,4.800495787,10.81295611,4.627532029,142.4589026,98.74977798,0.423923284,266.0474171,0.17719990323606782,12.1,102016
"Clearfield County, Pennsylvania",Pennsylvania,79255,5.2,5.7,14.9,18.2,39.99,4.776462264,10.21072327,4.997232704,35.52199104,80.11139937,0.697012579,27.05690534,0.06437448741404328,27.8,45643
"Columbia County, Pennsylvania",Pennsylvania,64964,4.8,4.7,14.3,11.2,39.99,6.258264616,11.71671577,4.513790398,42.80204347,79.89485839,0.255525782,52.92346829,0.046025491041192024,23.6,54570
"Crawford County, Pennsylvania",Pennsylvania,84629,4.7,9.4,14.1,16.1,69.99,4.688081731,9.653250702,5.177416912,55.40736647,80.85366308,0.536083315,32.86381961,0.04617802408157956,23.9,49428
"Cumberland County, Pennsylvania",Pennsylvania,253370,3.4,5.8,7.4,7.2,39.99,4.927880404,10.86107521,5.336056656,107.1085115,95.68905028,0.293372507,175.1320535,0.13109286813750642,16.7,75391
"Dauphin County, Pennsylvania",Pennsylvania,278299,4,5.9,12.7,12.5,39.99,4.841850361,10.43070467,4.090703302,91.95849905,98.91429582,0.344323292,201.9232145,0.3089015770807656,20,60733
"Delaware County, Pennsylvania",Pennsylvania,566747,4,5.4,10,11.1,39.99,4.624806702,10.6248067,4.688072392,115.8196712,99.31112127,0.629942212,1183.661036,0.3227260135474912,15.6,77339
"Erie County, Pennsylvania",Pennsylvania,269728,4.6,5.5,16.3,18,69.99,3.731392287,8.731392287,3.640804608,52.52244332,93.26594985,1,133.3443917,0.1427808755487009,20.2,51818
"Fayette County, Pennsylvania",Pennsylvania,129274,5.9,5.3,17.7,21.4,39.99,4.872390297,10.75146725,4.409802853,72.2765402,90.00174434,0.445561915,64.62681405,0.07962931447932298,27.3,48509
"Franklin County, Pennsylvania",Pennsylvania,155027,3.8,9.8,10.3,10.4,65,3.047301542,10.16549115,5.406296402,72.00614706,93.06801114,0.150221302,76.87362413,0.09190012062414932,21.6,62484
"Indiana County, Pennsylvania",Pennsylvania,84073,5,8.7,16.8,13.5,39.99,5.507094516,12.20740655,5.829974068,75.84050273,83.65179946,0.40551538,40.01371619,0.05715271252364018,27.2,51914
"Lackawanna County, Pennsylvania",Pennsylvania,209674,4.9,5,15.1,16.7,49.82,4.173887325,9.560771374,3.204609206,61.66540637,88.32899863,0.7049997,177.9591753,0.10232074553831183,23,53826
"Lancaster County, Pennsylvania",Pennsylvania,545724,3.4,12,10,8.9,39.99,4.97107624,10.76995217,5.108329194,76.94099654,97.9906159,0.62244236,220.2186681,0.12816735199478124,22.6,67376
"Lawrence County, Pennsylvania",Pennsylvania,85512,5.1,5.1,14.1,18.9,69.99,5.000482209,10.80357035,4.365534146,62.37086617,95.72419682,0.238080408,94.19382999,NA,24.3,50547
"Lebanon County, Pennsylvania",Pennsylvania,141793,3.9,9.4,10.4,11.8,39.99,5.596746026,11.43976538,4.314764463,84.23586401,98.034964,0.224617017,147.9865105,0.14016911977319046,21.2,61204
"Lehigh County, Pennsylvania",Pennsylvania,369318,4.5,7,12.5,13.5,39.99,8.500667367,14.01764693,8.364639403,81.09599134,99.98357566,0.501703974,405.5747841,0.19275258720127375,18.1,65667
"Luzerne County, Pennsylvania",Pennsylvania,317417,5.7,5.5,14.9,17.2,39.99,5.522633345,10.51336348,5.211622164,36.99664433,96.66170014,0.99414122,137.8517954,0.16000718298011762,24.5,53972
"Lycoming County, Pennsylvania",Pennsylvania,113299,4.8,5.9,14.2,15.4,50,6.168012512,13.01771416,5.442071979,68.88380727,92.0440729,0.395874063,36.09134841,0.07947113390232918,23.7,53881
"Mercer County, Pennsylvania",Pennsylvania,109424,4.9,6.4,14.2,16,69.99,4.991048524,9.991048524,4.836850092,51.80580048,91.20899122,0.292995989,64.65631438,0.08867341716625232,22.8,54543
"Monroe County, Pennsylvania",Pennsylvania,170271,5.4,7.1,11.5,12.4,39.99,4.664629237,10.1552038,4.170970659,77.70470386,99.13613619,0.436666295,106.3782509,0.21986127995959381,16.8,62413
"Montgomery County, Pennsylvania",Pennsylvania,830915,3.5,3.8,6.2,6,39.99,4.470018923,10.47001892,4.353335605,134.1246207,99.11630435,0.687528949,656.5915611,0.21194827389083115,11.6,92302
"Northampton County, Pennsylvania",Pennsylvania,305285,4.5,5.5,9.1,10.3,39.99,7.605656761,13.17588706,6.990247929,79.6877551,100,0.431892909,315.2131093,0.1670078778845996,18.3,74328
"Northumberland County, Pennsylvania",Pennsylvania,90843,5.6,5.9,13.9,13.5,50,4.949608687,10.93627506,3.960567683,54.24795636,84.53299962,0.454001204,77.83131226,0.051539469194104126,28.6,47349
"Philadelphia County, Pennsylvania",Pennsylvania,1584064,5.5,9.1,24.9,25.5,39.99,4.269736437,10.26973644,4.124856004,96.03320239,99.40470458,1,4531.771822,0.6100372207183549,25.9,47474
"Schuylkill County, Pennsylvania",Pennsylvania,141359,5.4,6.1,12.7,15.8,39.99,5.115056996,10.23966104,4.114476382,68.64963539,93.73632802,0.687093479,71.18503147,0.05792344314829623,25.2,56295
"Somerset County, Pennsylvania",Pennsylvania,73447,5.3,7.4,12.4,14.6,39.99,4.545547664,9.891168107,4.593177622,68.48625807,85.70950308,0.527730232,26.93495636,0.04887878334036788,29.2,48895
"Washington County, Pennsylvania",Pennsylvania,206865,4.5,4,9.3,12.1,39.99,8.300904625,14.3394888,6.990564274,72.46034425,94.40365901,0.44811649,93.50688126,0.06707756266163922,19.7,65431
"Westmoreland County, Pennsylvania",Pennsylvania,348899,4.5,3.8,10,11.7,39.99,6.831656882,13.62515939,6.397502906,86.43899324,97.93299563,0.503037478,133.2342207,0.05646333179516139,21.4,59073
"York County, Pennsylvania",Pennsylvania,449058,3.8,5.6,10,11.2,39.99,4.492319881,9.83051936,4.455092459,91.26469623,97.48130073,0.520211148,189.5970158,0.12764720815573938,20.6,69172
"Kent County, Rhode Island",Rhode Island,164292,3.2,3.7,8,11.9,39.99,3.949966271,8.949966271,4,116.1599125,98.61741393,0.050033729,375.3431064,0.10766805443965621,14.8,74474
"Newport County, Rhode Island",Rhode Island,82082,3.1,4.1,8.6,9.4,65.99,2.980576199,7.980576199,3.042129138,85.12867122,96.0551467,0.061552939,313.1220486,0.10254379766574884,15.5,81652
"Providence County, Rhode Island",Rhode Island,638931,3.9,6.4,16.2,20.5,39.99,3.823828873,8.865592659,4.052513437,106.116315,98.92953538,0.623688799,598.297855,0.29279374455144613,20.4,62994
"Washington County, Rhode Island",Rhode Island,125577,3.1,3.2,9.4,7.5,39.99,3.438631585,8.438631585,3.983446082,106.7101744,97.04103041,0.248938801,148.0276107,0.07185232964635246,12.2,90003
"Aiken County, South Carolina",South Carolina,170872,2.9,11.3,16.1,13.8,35,6.33929103,11.38702977,7.442554092,93.83227859,80.8106921,0.318070871,60.19984103,0.297386347675453,23.7,55634
"Anderson County, South Carolina",South Carolina,202558,2.7,10.6,15.2,13.8,35,5.082274022,10.83103808,6.391810448,90.76941909,95.28564441,0.347933687,106.0081343,0.20535846522971202,27.1,54322
"Beaufort County, South Carolina",South Carolina,192122,2.6,11.4,11.1,6.6,50,4.986583723,11.19738255,6.609170997,90.38615143,89.05601808,0.213126967,122.4013952,0.26766846066561867,14.6,74127
"Berkeley County, South Carolina",South Carolina,227907,2.5,11.1,12.2,10.4,35,7.954655527,14.27696855,8.768361293,83.15171238,96.65382955,0.182021699,73.14238371,0.35405231081098865,19.2,69398
"Charleston County, South Carolina",South Carolina,411406,2.3,10.8,14.7,8.9,35,6.903071553,13.09782432,8.761663758,81.50451539,97.00505817,0.525933682,166.0251337,0.32721690981658025,23,71531
"Darlington County, South Carolina",South Carolina,66618,3.4,11.3,22.3,21.3,55,4.608205953,13.6918745,5.197574341,47.79576041,87.64870444,0.193141972,46.31614806,NA,33.9,44606
"Dorchester County, South Carolina",South Carolina,162809,2.5,9.3,12.2,11.9,35,9.099263986,15.90824835,10.76382336,88.72706127,96.12789459,0.12218695,105.5742009,0.3287348979479021,19.9,68200
"Florence County, South Carolina",South Carolina,138293,2.9,10.4,19.1,19,35,5.068992786,11.32761431,5.563384931,61.40156717,93.29226178,0.297742417,66.83074177,0.47125306414641377,28.3,50082
"Greenville County, South Carolina",South Carolina,523542,2.4,11.4,12.4,9.7,35,5.882115922,12.22093327,7.271651377,91.50335096,99.15747236,0.530601785,245.1195013,0.27541820904531056,19.8,64412
"Greenwood County, South Carolina",South Carolina,70811,3.1,12.9,22.5,17.4,40,4.672640997,10.63923372,6.031923489,66.33826485,90.58007316,0.178524732,59.66041952,NA,29.1,42148
"Horry County, South Carolina",South Carolina,354081,3.6,14.2,16.4,11.8,29.99,5.150251085,10.15025108,6.274942502,71.71660575,99.98199305,0.416199283,109.2951844,0.1864093244201186,18.1,53694
"Kershaw County, South Carolina",South Carolina,66551,3,10.6,16.4,11.5,35,8.312643816,16.05915086,10.00924937,49.91983005,93.00330872,0.103232016,34.20633477,NA,30.8,55198
"Lancaster County, South Carolina",South Carolina,98012,3.3,10.1,14.5,11.3,55,4.636515765,10.55846901,5.498754372,99.138468,88.23197614,0.197476031,62.96831369,NA,23.7,63924
"Laurens County, South Carolina",South Carolina,67493,3,11.7,19.9,15.3,40,6.172712242,12.44319409,4.937508436,55.82814229,83.78207248,0.22086313900000001,36.08632214,0.308520883647193,31.3,47218
"Lexington County, South Carolina",South Carolina,298750,2.3,10.1,12.7,11.6,35,8.351552447,13.8177511,9.389400369,70.40531851,96.45383217,0.402795547,158.1527621,0.2149991631799163,19.1,61631
"Oconee County, South Carolina",South Carolina,79546,2.8,12.2,18.3,12.9,35,5.901214717,12.66068992,8.803186099,23.82073518,90.46475429,0.707116702,47.27075452,0.1278128378548261,27.9,48204
"Orangeburg County, South Carolina",South Carolina,86175,4.8,12.4,24.2,21,55,4.132955028,10.96655158,5.631304935,74.25509002,61.86426759,0.488209731,30.86966264,NA,36,37701
"Pickens County, South Carolina",South Carolina,126884,2.8,10,17.5,10,35,5.593713381,11.48648628,7.269414558,67.72985474,96.83604724,0.297294213,95.373278,0.12701365026323252,24.3,52190
"Richland County, South Carolina",South Carolina,415759,2.8,9.2,16.3,13.7,35,6.032005166,11.37032223,7.625773017,72.94690818,98.63323758,0.359488271,208.1441279,0.5610990982756838,19.9,52293
"Spartanburg County, South Carolina",South Carolina,319785,2.6,10.9,14.8,12.9,35,6.18694485,11.63587554,8.007552745,90.31126112,95.6670234,0.608961678,144.4493659,0.27116343793486253,23.2,55339
"Sumter County, South Carolina",South Carolina,106721,3.4,12.2,20.3,18.6,55,4.385438752,10.81412226,5.416625414,54.89482174,96.50349788,0.217307243,62.11476628,0.5372232269187882,26.6,51025
"York County, South Carolina",South Carolina,280979,2.8,8.7,11.5,9.3,35,5.830464862,12.46160729,7.348583868,104.3183851,98.1923642,0.045649212,146.7105208,0.2598592777396176,15.5,66949
"Minnehaha County, South Dakota",South Dakota,193134,2.9,7.4,10.8,9.6,39.99,5.187076599,12.65389818,7.370644609,52.45305762,99.17855657,0.522271161,89.3667699,0.1356156865181687,17.8,61968
"Pennington County, South Dakota",South Dakota,113775,3.4,11.2,13.4,11,34.83,3,7.805880136,4.529966076,9.368488504,97.67056163,0.27591406,15.19701245,0.16284772577455509,18,58085
"Anderson County, Tennessee",Tennessee,76978,3.6,9.2,16.2,17.6,35,4.826980272,12.5483915,6.298316462,60.9477571,97.56655025,0.243512783,86.76335586,0.09440359583257552,23.2,49044
"Blount County, Tennessee",Tennessee,133088,3.2,8.8,11.7,11.6,35,6.036500287,15.32440229,9.070535263,73.29423083,99.30992715,0.201667508,88.74484763,0.06177867275787452,22.7,59276
"Bradley County, Tennessee",Tennessee,108110,3.5,11.8,16.6,15.2,35,6.927054633,13.39886247,9.613290168,59.29388383,98.77855625,0.126446509,122.7931096,0.12194986587734713,23,52468
"Davidson County, Tennessee",Tennessee,694144,2.5,12.6,16.4,12.1,35,6.415579224,12.77556485,8.640068609,116.8983163,99.38626708,0.545221708,524.5397733,0.3675519776876268,17.3,63938
"Greene County, Tennessee",Tennessee,69069,4.7,9.5,17,15.6,55,2.172314434,8.886664466,4.295629859,66.04638338,97.38400816,0.339841522,42.61423905,NA,30.6,44722
"Hamilton County, Tennessee",Tennessee,367804,3.2,9,13.7,13,35,6.54948207,13.3272881,8.805430948,104.3285742,99.31841099,0.371753511,254.5437533,0.2527242770606084,21.9,57502
"Knox County, Tennessee",Tennessee,470313,2.9,8.4,15.2,12,35,7.182719906,14.72914072,9.008710814,89.99506084,99.36057461,0.610310977,346.4944717,0.1449587827680715,19.2,60283
